subj_idx,Participant Private ID,age_corrected,age_group,gender,worksit,education,edu_group,ideology,ideology_num,partisanship,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,questionnaire_attention_check,attention_start,attention_end,crt_correct,dogmatism,affective_polarisation,m_climate,m_immigration,m_punishment,m_teaculture,m_brain,m_gender,m_discrimination,m_adoption,m_selfenhancement,m_cats,s_climate,s_immigration,s_punishment,s_teaculture,s_brain,s_gender,s_discrimination,s_adoption,s_selfenhancement,s_cats,ideo_group,ideo_strength,ideo_m_climate,ideo_m_adoption,ideo_m_punishment,ideo_m_gender,ideo_m_discrimination,ideo_m_immigration,ideo_m_teaculture,ideo_m_brain,ideo_m_cats,self_m_enhancement
307,11694642,33,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Extremely left,1,Green,0,52,57,89,0,passed,Yes,Yes,3,17,34.736724082734106,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,2,2,1,1,2,1,2,1,1,Left,3,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
76,11694640,32,Above 32,male,At university,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Moderate,4,__other,0,0,0,100,0,passed,Yes,Yes,0,29,40,Higher,Lower,Higher,Higher,Lower,Lower,Lower,Higher,Lower,Lower,2,1,2,1,1,2,1,2,2,1,Moderate,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Higher
61,11694628,25,25-31,female,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Slightly left,3,Labour,25,67,52,44,68,passed,Yes,Yes,2,22,15.942396306703706,Higher,Higher,Higher,Higher,Neutral,Higher,Neutral,Lower,Neutral,Higher,1,1,2,1,,1,,2,,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
53,11694627,36,Above 32,male,Self-employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,5,68,49,63,2,passed,Yes,Yes,1,23,28.38732111348304,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Neutral,Higher,2,2,1,1,1,1,1,1,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
55,11694617,36,Above 32,male,Self-employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,15,84,38,50,0,passed,Yes,Yes,3,19,29.090204536922734,Neutral,Neutral,Higher,Higher,Higher,Higher,Higher,Lower,Higher,Lower,,,1,1,2,2,1,2,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
56,11694616,31,25-31,male,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Right,6,Labour,41,89,36,5,30,passed,Yes,Yes,0,23,27.359824560841027,Higher,Higher,Higher,Higher,Higher,Lower,Higher,Higher,Higher,Lower,2,1,1,1,1,1,1,1,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
364,11694607,32,Above 32,male,Unemployed,__other,Other,Extremely left,1,__other,0,5,5,10,0,passed,Yes,Yes,2,22,3.7416573867739413,Higher,Lower,Lower,Neutral,Lower,Higher,Lower,Lower,Lower,Lower,2,1,2,,1,2,1,1,1,1,Left,3,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
300,11694600,28,25-31,female,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Left,2,Green,9,42,69,93,3,passed,Yes,Yes,0,23,34.44648022657758,Higher,Neutral,Higher,Neutral,Higher,Higher,Lower,Lower,Higher,Higher,2,,1,,2,2,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
367,11694596,20,18-24,female,At university,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Left,2,Green,6,33,44,79,0,passed,Yes,Yes,1,20,28.47174037532655,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Lower,Lower,Neutral,2,2,1,,,2,1,2,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
365,11694595,29,25-31,female,Unemployed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Green,0,87,3,98,0,passed,Yes,No,0,19,44.97377013326768,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,1,1,2,1,2,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
298,11694594,34,Above 32,male,Self-employed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Slightly right,5,Reform UK,3,0,1,27,72,passed,Yes,Yes,3,28,27.57245001808871,Neutral,Higher,Neutral,Neutral,Neutral,Neutral,Higher,Neutral,Lower,Lower,,1,,,,,1,,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
302,11694590,36,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Plaid Cymru,0,5,27,66,0,passed,Yes,Yes,2,30,25.25549445170298,Higher,Neutral,Neutral,Neutral,Higher,Higher,Lower,Neutral,Lower,Lower,1,,,,1,2,1,,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
305,11694589,36,Above 32,male,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly right,5,Reform UK,65,2,17,33,72,passed,Yes,Yes,3,22,27.006665843824557,Lower,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,1,1,1,2,1,1,1,1,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
69,11694582,31,25-31,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Green,6,35,45,62,5,passed,Yes,Yes,3,15,22.24050359142077,Higher,Lower,Higher,Lower,Higher,Higher,Lower,Lower,Neutral,Higher,1,1,1,1,1,2,1,2,,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
291,11694576,27,25-31,male,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly left,3,Labour,6,87,78,20,1,passed,Yes,Yes,3,24,36.65296713773661,Higher,Higher,Lower,Higher,Higher,Lower,Lower,Higher,Higher,Higher,2,1,1,1,1,1,1,1,1,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
368,11694570,33,Above 32,female,Self-employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Left,2,Green,36,80,82,85,0,passed,Yes,Yes,3,25,33.54757815401881,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Higher,2,1,1,1,1,2,1,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
43,11694566,36,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,0,60,10,55,0,passed,Yes,Yes,2,19,26.832815729997478,Higher,Neutral,Lower,Neutral,Higher,Higher,Lower,Lower,Higher,Higher,1,,1,,1,2,1,2,2,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
289,11694563,34,Above 32,male,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly right,5,Liberal Democrat,56,56,81,40,2,passed,Yes,Yes,2,13,26.04611295375953,Neutral,Lower,Neutral,Higher,Higher,Lower,Lower,Lower,Neutral,Lower,,1,,2,1,1,1,2,,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
370,11694549,28,25-31,female,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Left,2,Labour,26,61,69,60,16,passed,Yes,Yes,0,22,21.209431864149497,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Lower,1,1,1,1,1,1,1,1,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
36,11694544,32,Above 32,female,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Left,2,Labour,5,61,51,76,0,passed,Yes,Yes,3,26,30.571882506643256,Higher,Neutral,Higher,Neutral,Neutral,Higher,Lower,Lower,Lower,Lower,2,,1,,,1,1,1,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
45,11694543,35,Above 32,male,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly right,5,Reform UK,60,0,20,22,90,passed,Yes,Yes,0,29,32.28374203836972,Neutral,Higher,Higher,Higher,Neutral,Lower,Neutral,Lower,Lower,Lower,,1,2,2,,1,,1,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
288,11694533,21,18-24,female,At university,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Left,2,Green,11,56,37,92,0,passed,Yes,Yes,2,16,32.88403868140287,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Neutral,Lower,2,2,2,1,2,2,2,2,,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
32,11694531,33,Above 32,male,Self-employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Green,1,50,50,80,0,passed,No,Yes,3,25,31.140969798643074,Higher,Lower,Lower,Neutral,Higher,Higher,Lower,Lower,Lower,Neutral,2,1,2,,1,2,1,2,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
287,11694529,36,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly right,5,Conservative,80,50,70,50,15,passed,Yes,Yes,0,11,22.271057451320086,Higher,Neutral,Higher,Higher,Neutral,Higher,Lower,Lower,Neutral,Lower,2,,1,1,,2,2,2,,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
311,11694527,35,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Labour,1,99,80,73,1,passed,Yes,Yes,1,20,41.54226763189511,Higher,Lower,Higher,Higher,Neutral,Higher,Lower,Lower,Lower,Lower,2,1,1,1,,2,2,2,1,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
38,11694526,22,18-24,male,At university,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Right,6,Reform UK,61,31,43,22,74,passed,Yes,Yes,3,19,19.072493282211425,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Neutral,Higher,Lower,1,,1,1,1,1,1,,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
42,11694520,35,Above 32,male,Working in the household,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,__other,0,20,20,0,0,passed,Yes,Yes,3,21,9.797958971132712,Higher,Neutral,Lower,Neutral,Higher,Neutral,Higher,Lower,Lower,Lower,1,,2,,1,,1,1,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
295,11694515,25,25-31,other,Self-employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Extremely left,1,Green,2,49,54,85,0,passed,Yes,Yes,1,21,32.63740185737829,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Neutral,Lower,2,2,2,1,1,2,2,2,,2,Left,3,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
28,11694513,27,25-31,female,Employed,"Ph.D, D.Phil or equivalent",ISCED 5-8,Slightly right,5,Conservative,93,14,48,34,91,passed,Yes,Yes,0,23,31.324112118302732,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,1,2,1,1,2,1,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
371,11694512,37,Above 32,female,Self-employed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Left,2,Green,5,83,68,95,0,passed,Yes,Yes,3,19,39.90689163540553,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Neutral,Neutral,2,1,2,1,1,1,2,2,,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
33,11694506,22,18-24,female,At university,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,0,86,79,92,0,passed,Yes,Yes,3,17,42.16918306061904,Higher,Lower,Higher,Higher,Neutral,Higher,Lower,Lower,Neutral,Neutral,2,1,1,2,,2,1,2,,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
309,11694488,21,18-24,female,At university,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly left,3,Green,13,62,61,71,2,passed,Yes,Yes,1,23,28.435189466574684,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Higher,Lower,Neutral,2,2,1,2,1,2,2,2,1,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
25,11694487,33,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,0,55,35,55,0,passed,Yes,Yes,3,19,24.779023386727733,Higher,Neutral,Lower,Neutral,Higher,Higher,Lower,Lower,Neutral,Neutral,2,,1,,2,2,2,2,,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
379,11694483,27,25-31,male,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Slightly left,3,Labour,35,75,58,55,13,passed,Yes,Yes,3,23,21.301643129110957,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Higher,Higher,2,1,1,1,2,1,1,1,2,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
24,11694482,32,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Labour,3,56,44,93,1,passed,Yes,Yes,2,24,34.55198981245508,Higher,Lower,Lower,Higher,Neutral,Higher,Lower,Lower,Higher,Lower,1,1,1,1,,1,2,2,1,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
20,11694475,34,Above 32,male,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Slightly left,3,__other,31,79,41,59,11,passed,Yes,Yes,2,22,23.310083654933546,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Neutral,1,1,1,1,1,1,1,1,1,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
23,11694473,26,25-31,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Labour,5,60,72,65,0,passed,Yes,Yes,3,22,31.219224846238575,Higher,Neutral,Lower,Higher,Neutral,Higher,Lower,Lower,Neutral,Lower,1,,1,1,,2,2,2,,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
375,11694471,34,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,0,92,81,84,0,passed,Yes,Yes,2,20,42.12172835960082,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Neutral,2,2,2,1,1,1,1,2,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
272,11694467,21,18-24,male,At university,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Right,6,Reform UK,65,0,0,0,100,passed,Yes,Yes,2,27,41.90465367951393,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,2,2,2,2,2,2,1,1,2,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
81,11694465,35,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Liberal Democrat,0,68,90,93,0,passed,Yes,Yes,3,11,41.88746829303485,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Lower,Neutral,Higher,2,2,1,,,2,2,2,,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
270,11694458,32,Above 32,male,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Right,6,Conservative,72,44,49,57,63,passed,Yes,Yes,1,21,9.939818911831342,Neutral,Higher,Lower,Higher,Higher,Neutral,Lower,Lower,Neutral,Lower,,1,2,1,1,,1,1,,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
21,11694457,27,25-31,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Labour,20,60,50,30,10,passed,Yes,Yes,3,27,18.547236990991408,Higher,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Neutral,Lower,2,1,,1,1,1,1,2,,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
22,11694456,27,25-31,male,Employed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Left,2,Labour,0,75,65,77,0,passed,Yes,No,2,32,35.668473474484436,Higher,Lower,Higher,Higher,Higher,Lower,Lower,Lower,Lower,Lower,2,2,1,2,2,1,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
377,11694455,33,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Right,6,Reform UK,33,22,47,22,89,passed,Yes,Yes,1,26,24.952755358877706,Higher,Higher,Higher,Neutral,Higher,Lower,Higher,Neutral,Neutral,Lower,1,2,2,,1,1,1,,,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
273,11694452,23,18-24,male,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Slightly left,3,Liberal Democrat,11,65,90,30,0,passed,Yes,Yes,2,17,33.65352878971238,Higher,Lower,Lower,Neutral,Higher,Higher,Lower,Lower,Neutral,Lower,1,1,1,,1,2,1,1,,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
280,11694447,37,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly right,5,Conservative,77,63,64,57,50,passed,Yes,Yes,3,24,8.930845424706442,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Lower,Higher,Higher,2,1,1,1,2,1,1,2,2,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
16,11694442,27,25-31,female,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Left,2,Labour,31,88,70,94,2,passed,Yes,Yes,1,22,35.21363372331802,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,1,1,1,1,2,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
84,11694441,30,25-31,female,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Left,2,Liberal Democrat,2,78,97,68,2,passed,Yes,Yes,0,21,39.80753697479913,Higher,Lower,Lower,Higher,Lower,Higher,Lower,Lower,Higher,Lower,1,2,1,1,1,1,1,2,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
266,11694440,33,Above 32,male,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly right,5,Conservative,78,16,64,69,14,passed,Yes,Yes,2,24,27.483813418083017,Higher,Higher,Neutral,Higher,Higher,Higher,Lower,Neutral,Higher,Lower,1,1,,2,1,2,1,,2,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
264,11694439,35,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,SNP,0,0,0,80,0,passed,Yes,Yes,0,22,32,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Lower,Lower,Lower,2,,1,1,1,2,2,2,1,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
257,11694384,32,Above 32,female,Self-employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,0,75,45,60,0,passed,Yes,Yes,0,24,30.886890422961002,Higher,Neutral,Lower,Higher,Neutral,Higher,Lower,Lower,Lower,Neutral,2,,1,2,,2,1,2,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
